CustomerID,last_purchase_date,Recency,Frequency,Monetary,Cluster_ID,Segment_Name
13557.0,2011-11-11 15:24:00,28,13,3032.259999999999,2,Regular
13558.0,2011-12-04 11:24:00,5,4,605.0599999999998,2,Regular
13559.0,2010-07-15 09:52:00,512,2,990.0,0,Churn Risk
13560.0,2011-12-02 13:11:00,7,1,174.37000000000003,2,Regular
13561.0,2011-05-08 12:39:00,215,11,1820.7200000000003,2,Regular
13562.0,2011-09-19 10:51:00,81,8,4838.180000000003,2,Regular
13563.0,2011-09-16 14:45:00,84,2,777.5300000000001,2,Regular
13564.0,2011-07-18 14:33:00,144,37,17249.550000000017,2,Regular
13565.0,2011-11-20 14:33:00,19,3,414.8,2,Regular
13566.0,2011-10-30 11:59:00,40,5,1708.120000000002,2,Regular
13567.0,2010-10-07 12:51:00,428,4,1083.6900000000003,0,Churn Risk
13568.0,2011-06-19 14:42:00,173,1,192.85000000000005,2,Regular
13569.0,2011-11-22 13:07:00,17,4,893.7800000000003,2,Regular
13570.0,2011-04-10 13:36:00,243,1,239.49000000000004,2,Regular
13571.0,2011-11-27 10:47:00,12,26,4546.5399999999945,2,Regular
13572.0,2011-05-18 11:59:00,205,1,1384.25,2,Regular
13573.0,2011-10-20 14:33:00,50,6,916.4699999999998,2,Regular
13574.0,2010-10-24 13:28:00,411,1,421.2500000000001,0,Churn Risk
13575.0,2011-11-16 13:14:00,23,5,732.0699999999997,2,Regular
13576.0,2011-11-29 15:34:00,10,28,11551.739999999996,2,Regular
13577.0,2011-11-14 15:19:00,25,11,3489.279999999999,2,Regular
13578.0,2010-10-26 13:44:00,409,1,147.66,0,Churn Risk
13579.0,2011-11-25 08:41:00,14,5,1539.0399999999993,2,Regular
13580.0,2010-10-29 15:01:00,406,1,107.75,0,Churn Risk
13581.0,2011-02-03 14:41:00,309,2,280.53000000000003,0,Churn Risk
13582.0,2010-11-15 11:34:00,389,2,241.68,0,Churn Risk
13583.0,2011-07-07 10:40:00,155,2,1445.0310000000002,2,Regular
13584.0,2011-02-06 12:49:00,306,3,392.4499999999998,0,Churn Risk
13585.0,2010-06-27 12:33:00,530,3,684.5400000000002,0,Churn Risk
13586.0,2010-06-16 13:47:00,541,1,131.52999999999997,0,Churn Risk
13587.0,2011-10-07 12:31:00,63,4,1673.4999999999998,2,Regular
13588.0,2011-11-24 10:42:00,15,9,2478.95,2,Regular
13589.0,2011-11-25 12:10:00,14,6,1120.7399999999998,2,Regular
13590.0,2011-11-28 12:54:00,11,18,6349.589999999986,2,Regular
13591.0,2011-10-06 12:26:00,64,7,2093.9400000000005,2,Regular
13592.0,2011-11-04 09:49:00,35,4,247.95999999999992,2,Regular
13593.0,2011-08-23 13:35:00,108,14,5523.6900000000005,2,Regular
13594.0,2011-10-18 10:19:00,52,2,533.32,2,Regular
13595.0,2010-07-11 12:36:00,516,3,818.2200000000007,0,Churn Risk
13596.0,2011-12-04 12:01:00,5,2,697.0399999999997,2,Regular
13597.0,2010-11-04 14:54:00,400,2,396.71,0,Churn Risk
13598.0,2011-10-23 14:28:00,47,5,789.5900000000001,2,Regular
13599.0,2011-12-08 16:10:00,1,33,10167.63,2,Regular
13600.0,2011-01-31 15:27:00,312,2,518.4200000000001,0,Churn Risk
13601.0,2011-10-25 17:31:00,45,4,1185.1400000000003,2,Regular
13602.0,2011-10-06 11:47:00,64,4,1025.17,2,Regular
13603.0,2011-11-13 15:57:00,26,1,164.34,2,Regular
13604.0,2010-02-19 12:02:00,658,1,717.6199999999999,0,Churn Risk
13605.0,2010-11-17 17:16:00,387,2,522.67,0,Churn Risk
13606.0,2011-11-10 17:46:00,29,3,280.53999999999996,2,Regular
13607.0,2011-10-30 16:17:00,40,2,1078.3099999999997,2,Regular
13608.0,2010-06-17 12:28:00,540,1,236.20000000000007,0,Churn Risk
13609.0,2010-04-25 13:26:00,593,1,167.35000000000002,0,Churn Risk
13610.0,2011-11-27 15:38:00,12,14,2175.880000000004,2,Regular
13611.0,2011-09-11 14:51:00,89,10,3319.5299999999997,2,Regular
13612.0,2010-03-17 12:14:00,632,1,818.29,0,Churn Risk
13613.0,2010-09-13 12:01:00,452,5,1039.8500000000004,0,Churn Risk
13614.0,2011-11-15 14:47:00,24,6,2359.1900000000005,2,Regular
13615.0,2011-01-25 08:21:00,318,8,6272.529999999993,0,Churn Risk
13616.0,2010-05-20 12:59:00,568,2,288.1,0,Churn Risk
13617.0,2011-10-30 13:50:00,40,8,1278.7500000000005,2,Regular
13618.0,2011-06-19 11:09:00,173,1,177.34000000000003,2,Regular
13619.0,2010-06-13 11:39:00,544,2,231.68999999999997,0,Churn Risk
13620.0,2010-06-29 15:02:00,528,1,112.34000000000002,0,Churn Risk
13621.0,2011-08-15 08:26:00,116,1,213.85,2,Regular
13622.0,2010-01-12 13:22:00,696,1,658.95,0,Churn Risk
13623.0,2011-11-09 12:00:00,30,10,2566.49,2,Regular
13624.0,2010-11-16 13:43:00,388,1,462.0800000000001,0,Churn Risk
13625.0,2010-04-22 10:50:00,596,1,301.26,0,Churn Risk
13626.0,2011-04-01 10:05:00,252,2,707.04,0,Churn Risk
13627.0,2011-10-11 14:20:00,59,7,2245.9000000000005,2,Regular
13628.0,2010-02-01 14:44:00,676,1,310.14000000000004,0,Churn Risk
13629.0,2011-11-16 13:21:00,23,19,13370.859999999999,2,Regular
13630.0,2011-12-04 15:16:00,5,7,2031.7800000000007,2,Regular
13631.0,2011-09-01 09:57:00,99,11,3070.42,2,Regular
13632.0,2011-11-15 10:51:00,24,8,3648.1499999999933,2,Regular
13634.0,2011-11-06 13:40:00,33,16,5073.469999999998,2,Regular
13635.0,2011-10-03 10:55:00,67,4,2999.1599999999994,2,Regular
13636.0,2011-11-03 10:30:00,36,5,949.1200000000001,2,Regular
13637.0,2011-10-18 13:32:00,52,3,810.4999999999998,2,Regular
13638.0,2011-11-24 10:38:00,15,1,122.64000000000001,2,Regular
13639.0,2011-09-26 13:36:00,74,2,1346.2700000000002,2,Regular
13640.0,2010-04-07 15:33:00,611,1,405.0,0,Churn Risk
13641.0,2010-03-09 07:37:00,640,5,1016.4700000000001,0,Churn Risk
13642.0,2011-05-08 12:34:00,215,4,514.7199999999998,2,Regular
13643.0,2011-11-08 15:37:00,31,10,2156.7700000000004,2,Regular
13644.0,2011-11-23 14:07:00,16,4,2624.2600000000025,2,Regular
13645.0,2011-08-11 16:11:00,120,1,252.1,2,Regular
13646.0,2010-11-05 12:13:00,399,2,326.24999999999983,0,Churn Risk
13647.0,2011-11-30 12:00:00,9,8,3071.6800000000003,2,Regular
13648.0,2010-11-04 14:46:00,400,8,1764.0200000000002,0,Churn Risk
13649.0,2011-03-28 11:51:00,256,6,1678.8800000000006,2,Regular
13650.0,2011-11-23 12:22:00,16,10,3288.0000000000023,2,Regular
13651.0,2011-11-04 14:59:00,35,3,226.85000000000002,2,Regular
13652.0,2011-10-25 08:51:00,45,5,2570.849999999999,2,Regular
13653.0,2010-08-09 08:19:00,487,1,152.2,0,Churn Risk
13654.0,2011-10-27 16:24:00,43,11,6307.999999999993,2,Regular
13655.0,2011-08-17 14:25:00,114,6,2280.510000000001,2,Regular
13656.0,2011-06-28 10:31:00,164,4,1078.85,2,Regular
13657.0,2011-11-29 12:32:00,10,2,382.14000000000004,2,Regular
13658.0,2011-11-30 10:13:00,9,9,6025.500000000005,2,Regular
13659.0,2011-05-18 12:37:00,205,12,4894.879999999994,2,Regular
13660.0,2010-11-04 16:10:00,400,1,314.58999999999986,0,Churn Risk
13661.0,2010-04-15 14:58:00,603,1,325.24000000000007,0,Churn Risk
13662.0,2011-09-15 12:04:00,85,11,2250.110000000001,2,Regular
13663.0,2011-06-13 15:44:00,179,5,2047.5100000000007,2,Regular
13665.0,2010-11-18 13:06:00,386,3,1711.6600000000005,0,Churn Risk
13666.0,2011-10-10 15:39:00,60,5,127.89999999999999,2,Regular
13667.0,2011-07-13 15:42:00,149,1,305.0199999999998,2,Regular
13668.0,2011-12-07 12:11:00,2,35,13089.939999999995,2,Regular
13669.0,2011-10-20 09:32:00,50,3,413.54999999999995,2,Regular
13670.0,2011-09-25 15:25:00,75,1,349.70000000000016,2,Regular
13671.0,2010-11-10 10:50:00,394,1,194.94999999999996,0,Churn Risk
13672.0,2011-02-11 13:53:00,301,3,419.91999999999996,0,Churn Risk
13673.0,2011-11-21 12:11:00,18,2,396.9199999999999,2,Regular
13674.0,2010-10-03 10:41:00,432,1,240.67999999999998,0,Churn Risk
13675.0,2011-07-11 12:57:00,151,2,486.82000000000005,2,Regular
13676.0,2010-06-18 17:30:00,539,2,243.9,0,Churn Risk
13677.0,2010-10-31 11:32:00,404,2,556.1899999999998,0,Churn Risk
13678.0,2011-07-11 10:14:00,151,1,232.60000000000005,2,Regular
13679.0,2010-08-03 12:13:00,493,3,281.2600000000001,0,Churn Risk
13680.0,2011-12-08 13:47:00,1,12,11435.66999999999,2,Regular
13681.0,2011-11-22 11:13:00,17,4,827.83,2,Regular
13682.0,2011-06-05 14:06:00,187,1,59.5,2,Regular
13683.0,2010-09-08 10:00:00,457,1,258.6,0,Churn Risk
13684.0,2011-02-27 10:13:00,285,4,596.9799999999997,0,Churn Risk
13685.0,2011-12-07 11:41:00,2,7,3119.439999999999,2,Regular
13686.0,2011-06-10 09:10:00,182,3,409.0399999999999,2,Regular
13687.0,2010-09-27 16:30:00,438,1,11880.839999999998,0,Churn Risk
13688.0,2010-03-14 14:11:00,635,1,375.5,0,Churn Risk
13689.0,2011-10-07 13:21:00,63,2,1259.5,2,Regular
13690.0,2011-10-11 15:03:00,59,1,172.25,2,Regular
13691.0,2010-11-08 17:34:00,396,1,212.77999999999994,0,Churn Risk
13692.0,2011-11-15 11:17:00,24,5,3114.3999999999987,2,Regular
13693.0,2010-11-30 18:21:00,374,9,2011.8200000000008,0,Churn Risk
13694.0,2011-12-06 09:32:00,3,143,196482.81000000046,1,VIP
13695.0,2011-11-08 14:26:00,31,16,2770.73,2,Regular
13696.0,2010-10-14 09:44:00,421,3,2020.3999999999999,0,Churn Risk
13697.0,2011-11-01 09:14:00,38,1,151.3,2,Regular
13698.0,2010-04-22 11:52:00,596,2,465.53000000000003,0,Churn Risk
13699.0,2011-07-07 16:51:00,155,2,764.1499999999996,2,Regular
13700.0,2011-11-13 13:00:00,26,13,2613.4599999999973,2,Regular
13701.0,2010-09-19 12:39:00,446,1,161.00000000000003,0,Churn Risk
13702.0,2010-09-20 11:40:00,445,1,135.18,0,Churn Risk
13703.0,2011-01-25 13:10:00,318,2,425.56,0,Churn Risk
13704.0,2011-12-04 15:13:00,5,9,2308.060000000001,2,Regular
13705.0,2011-12-02 12:32:00,7,7,2035.3299999999997,2,Regular
13706.0,2011-02-10 09:21:00,302,2,631.1700000000001,0,Churn Risk
13707.0,2011-03-17 18:03:00,267,5,3365.8599999999965,0,Churn Risk
13708.0,2011-03-13 13:46:00,271,1,296.87999999999994,0,Churn Risk
13709.0,2011-12-06 10:28:00,3,18,7591.749999999999,2,Regular
13710.0,2011-11-08 08:16:00,31,3,509.52,2,Regular
13711.0,2011-05-05 10:31:00,218,9,1792.2600000000002,2,Regular
13712.0,2011-04-07 12:33:00,246,2,766.4200000000002,2,Regular
13713.0,2010-10-27 16:18:00,408,3,743.2600000000001,0,Churn Risk
13714.0,2010-08-31 13:57:00,465,1,161.35,0,Churn Risk
13715.0,2011-03-03 19:21:00,281,17,8483.289999999986,2,Regular
13716.0,2011-03-15 13:49:00,269,1,138.28,0,Churn Risk
13717.0,2011-11-07 14:13:00,32,8,1763.3000000000002,2,Regular
13718.0,2011-04-07 13:24:00,246,2,306.54999999999995,2,Regular
13719.0,2011-11-24 15:26:00,15,11,2815.2500000000005,2,Regular
13720.0,2011-08-15 12:46:00,116,4,799.9000000000001,2,Regular
13721.0,2011-11-03 14:05:00,36,2,741.5400000000002,2,Regular
13722.0,2011-07-31 12:44:00,131,10,5635.409999999997,2,Regular
13723.0,2011-05-06 17:04:00,217,6,1209.2,2,Regular
13724.0,2010-03-12 15:28:00,637,1,213.00999999999993,0,Churn Risk
13725.0,2011-10-21 10:03:00,49,8,1980.5600000000004,2,Regular
13726.0,2011-11-01 10:49:00,38,2,1079.66,2,Regular
13727.0,2011-11-11 09:46:00,28,8,1080.0500000000002,2,Regular
13728.0,2011-11-03 10:49:00,36,16,2855.1700000000033,2,Regular
13729.0,2010-09-30 10:44:00,435,3,724.73,0,Churn Risk
13730.0,2011-07-27 08:35:00,135,2,752.5999999999998,2,Regular
13731.0,2011-05-04 14:33:00,219,2,610.5899999999999,2,Regular
13732.0,2011-11-11 15:49:00,28,1,491.86,2,Regular
13733.0,2010-10-25 12:18:00,410,2,487.03,0,Churn Risk
13734.0,2010-07-19 12:04:00,508,4,6701.6399999999985,0,Churn Risk
13735.0,2011-11-15 11:14:00,24,13,9813.220000000001,2,Regular
13736.0,2011-12-04 15:19:00,5,7,2766.209999999998,2,Regular
13737.0,2011-05-23 16:32:00,200,1,339.59999999999997,2,Regular
13738.0,2010-11-08 15:23:00,396,1,440.9299999999999,0,Churn Risk
13739.0,2011-11-21 13:35:00,18,2,292.2,2,Regular
13740.0,2011-04-13 10:32:00,240,5,1597.7699999999995,2,Regular
13741.0,2011-09-29 09:19:00,71,3,668.4300000000001,2,Regular
13742.0,2011-11-23 11:07:00,16,12,3131.020000000001,2,Regular
13743.0,2011-12-07 10:09:00,2,7,1341.5999999999997,2,Regular
13744.0,2011-09-05 15:19:00,95,2,1156.36,2,Regular
13745.0,2011-06-30 16:43:00,162,2,777.3599999999997,2,Regular
13746.0,2010-10-22 11:55:00,413,1,176.69,0,Churn Risk
13747.0,2010-12-01 10:37:00,373,2,249.39999999999998,0,Churn Risk
13748.0,2011-09-05 09:45:00,95,9,2268.3499999999995,2,Regular
13750.0,2011-10-17 12:16:00,53,11,3602.18,2,Regular
13751.0,2011-02-24 15:56:00,288,1,296.24999999999994,0,Churn Risk
13752.0,2011-08-07 14:16:00,124,7,1590.7300000000005,2,Regular
13753.0,2011-02-25 12:48:00,287,4,2094.57,0,Churn Risk
13754.0,2011-07-11 11:51:00,151,3,447.04999999999995,2,Regular
13755.0,2011-12-06 12:26:00,3,9,2161.350000000002,2,Regular
13756.0,2011-12-07 16:44:00,2,23,9207.499999999998,2,Regular
13757.0,2010-02-03 12:37:00,674,1,195.55,0,Churn Risk
13758.0,2011-11-28 11:11:00,11,15,9416.979999999998,2,Regular
13759.0,2011-11-06 14:47:00,33,2,659.41,2,Regular
13760.0,2011-10-16 16:13:00,54,5,1363.6399999999994,2,Regular
13761.0,2011-10-20 14:01:00,50,6,1952.1700000000003,2,Regular
13762.0,2011-05-05 09:15:00,218,5,2472.48,2,Regular
13763.0,2011-10-07 15:13:00,63,3,5217.440000000001,2,Regular
13764.0,2011-09-30 12:03:00,70,6,2953.259999999997,2,Regular
13765.0,2010-02-24 13:46:00,653,1,352.82099999999997,0,Churn Risk
13766.0,2010-08-01 14:25:00,495,1,190.34999999999997,0,Churn Risk
13767.0,2011-12-07 15:00:00,2,73,35540.53000000002,2,Regular
13768.0,2009-12-13 10:41:00,726,2,875.97,0,Churn Risk
13769.0,2011-12-07 15:08:00,2,20,5800.419999999998,2,Regular
13770.0,2010-10-13 15:10:00,422,4,785.3700000000001,0,Churn Risk
13771.0,2011-10-06 14:18:00,64,9,5728.820000000002,2,Regular
13772.0,2011-11-06 11:43:00,33,8,3114.219999999994,2,Regular
13773.0,2010-11-08 11:49:00,396,2,301.54,0,Churn Risk
13774.0,2011-09-19 12:06:00,81,1,344.99999999999994,2,Regular
13775.0,2010-04-28 12:15:00,590,1,1049.66,0,Churn Risk
13776.0,2010-10-07 16:11:00,428,2,623.98,0,Churn Risk
13777.0,2011-12-09 12:25:00,0,61,56478.420000000035,2,Regular
13778.0,2011-08-28 15:25:00,103,4,1124.49,2,Regular
13779.0,2010-07-12 11:24:00,515,1,161.12999999999997,0,Churn Risk
13780.0,2011-12-02 13:49:00,7,3,735.8200000000002,2,Regular
13781.0,2011-04-03 12:08:00,250,3,778.8300000000004,2,Regular
13782.0,2011-11-27 11:54:00,12,13,1793.7200000000018,2,Regular
13783.0,2010-08-09 09:23:00,487,4,1542.09,0,Churn Risk
13784.0,2011-11-30 09:33:00,9,14,2910.23,2,Regular
13785.0,2010-10-07 09:25:00,428,4,542.49,0,Churn Risk
13786.0,2010-12-07 13:53:00,367,6,3358.9400000000005,0,Churn Risk
13787.0,2011-09-25 12:06:00,75,6,1222.5,2,Regular
13788.0,2010-07-22 15:50:00,505,1,3.75,0,Churn Risk
13789.0,2010-11-16 15:31:00,388,1,239.45999999999998,0,Churn Risk
13790.0,2011-12-05 15:48:00,4,1,348.79999999999995,2,Regular
13791.0,2011-08-04 11:44:00,127,2,1516.0,2,Regular
13792.0,2011-10-04 14:31:00,66,3,383.9500000000001,2,Regular
13793.0,2010-03-03 08:25:00,646,1,96.0,0,Churn Risk
13794.0,2010-06-11 12:30:00,546,1,126.03000000000002,0,Churn Risk
13795.0,2010-11-16 17:25:00,388,4,836.3000000000001,0,Churn Risk
13796.0,2010-07-28 14:45:00,499,1,289.7,0,Churn Risk
13797.0,2010-09-29 10:34:00,436,3,1179.4499999999998,0,Churn Risk
13798.0,2011-12-08 15:51:00,1,110,75836.87000000004,1,VIP
13799.0,2011-08-15 12:07:00,116,9,2803.569999999999,2,Regular
13800.0,2011-02-03 12:27:00,309,3,1679.5600000000006,0,Churn Risk
13801.0,2011-10-04 10:15:00,66,1,324.79999999999995,2,Regular
13802.0,2011-07-24 10:54:00,138,19,26259.11000000001,2,Regular
13803.0,2011-03-29 12:57:00,255,3,1338.91,0,Churn Risk
13804.0,2011-11-09 12:32:00,30,9,3208.5200000000004,2,Regular
13805.0,2011-10-18 14:50:00,52,2,924.5999999999999,2,Regular
13806.0,2011-10-07 11:43:00,63,1,256.38,2,Regular
13807.0,2010-12-07 15:48:00,367,3,534.8,0,Churn Risk
13808.0,2011-12-04 12:18:00,5,5,1747.6600000000005,2,Regular
13809.0,2011-02-07 13:15:00,305,3,679.7000000000002,0,Churn Risk
13810.0,2011-11-11 08:33:00,28,3,1499.01,2,Regular
13811.0,2011-06-09 09:54:00,183,3,814.5,2,Regular
13812.0,2011-10-28 14:27:00,42,3,538.9999999999999,2,Regular
13813.0,2011-10-31 10:38:00,39,8,2765.4699999999993,2,Regular
13814.0,2011-09-08 13:48:00,92,3,2257.3200000000006,2,Regular
13815.0,2011-11-17 14:19:00,22,8,7475.740000000001,2,Regular
13816.0,2011-11-16 08:38:00,23,2,571.67,2,Regular
13817.0,2011-11-10 17:49:00,29,2,382.9800000000001,2,Regular
13818.0,2010-10-06 12:35:00,429,1,61.28,0,Churn Risk
13819.0,2011-02-11 10:38:00,301,6,2642.3500000000004,0,Churn Risk
13820.0,2010-10-17 13:46:00,418,3,660.6500000000001,0,Churn Risk
13821.0,2011-07-18 09:49:00,144,6,1410.7300000000012,2,Regular
13822.0,2011-12-04 12:13:00,5,2,632.0000000000001,2,Regular
13823.0,2011-11-21 10:22:00,18,7,3403.449999999998,2,Regular
13824.0,2011-11-07 12:41:00,32,12,3314.7599999999998,2,Regular
13825.0,2010-03-28 11:02:00,621,2,255.59000000000003,0,Churn Risk
13826.0,2011-06-16 13:48:00,176,1,189.5,2,Regular
13827.0,2011-10-13 12:38:00,57,3,412.04999999999956,2,Regular
13828.0,2011-11-17 16:02:00,22,1,209.49000000000004,2,Regular
13829.0,2010-10-14 18:19:00,421,1,102.0,0,Churn Risk
13830.0,2010-05-07 12:24:00,581,1,156.85,0,Churn Risk
13831.0,2011-11-23 15:41:00,16,18,7023.579999999999,2,Regular
13832.0,2011-11-20 15:36:00,19,2,613.6899999999998,2,Regular
13833.0,2011-07-03 13:27:00,159,2,701.3599999999999,2,Regular
13834.0,2010-05-12 10:27:00,576,2,324.19,0,Churn Risk
13835.0,2011-11-14 15:37:00,25,7,1095.2700000000002,2,Regular
13836.0,2010-11-05 13:31:00,399,2,620.37,0,Churn Risk
13837.0,2011-05-12 12:10:00,211,2,271.24,2,Regular
13838.0,2011-12-04 11:00:00,5,10,1966.0900000000038,2,Regular
13839.0,2010-08-10 13:52:00,486,1,139.95,0,Churn Risk
13840.0,2010-10-19 13:34:00,416,1,651.4000000000003,0,Churn Risk
13841.0,2011-04-01 12:10:00,252,1,85.0,0,Churn Risk
13842.0,2011-10-12 10:51:00,58,18,5629.909999999995,2,Regular
13843.0,2010-11-23 17:48:00,381,1,319.75000000000006,0,Churn Risk
13844.0,2011-11-28 13:21:00,11,1,361.62,2,Regular
13845.0,2011-10-06 08:25:00,64,1,312.98,2,Regular
13846.0,2011-11-15 12:07:00,24,4,1307.7900000000004,2,Regular
13847.0,2009-12-20 10:41:00,719,1,310.7199999999999,0,Churn Risk
13848.0,2011-09-08 12:58:00,92,8,3335.0,2,Regular
13849.0,2011-10-19 10:59:00,51,5,3469.3,2,Regular
13850.0,2011-08-02 14:04:00,129,1,1595.4799999999996,2,Regular
13851.0,2011-09-05 12:36:00,95,8,4606.459999999999,2,Regular
13852.0,2010-04-08 09:06:00,610,1,187.35000000000002,0,Churn Risk
13853.0,2011-10-13 14:18:00,57,1,1090.14,2,Regular
13854.0,2011-12-01 09:06:00,8,39,12253.960000000008,2,Regular
13855.0,2010-07-27 09:53:00,500,4,1310.34,0,Churn Risk
13856.0,2011-06-24 10:03:00,168,11,1142.03,2,Regular
13857.0,2010-11-11 12:54:00,393,6,1001.0100000000006,0,Churn Risk
13858.0,2011-10-13 16:17:00,57,1,216.16999999999996,2,Regular
13859.0,2011-01-17 16:14:00,326,2,515.86,0,Churn Risk
13860.0,2011-12-08 12:57:00,1,5,1245.9,2,Regular
13861.0,2010-10-06 14:20:00,429,2,273.26,0,Churn Risk
13862.0,2011-11-21 16:24:00,18,9,2556.089999999999,2,Regular
13863.0,2011-04-06 10:20:00,247,4,1239.55,2,Regular
13864.0,2010-11-18 12:50:00,386,1,662.4000000000001,0,Churn Risk
13865.0,2011-10-12 13:31:00,58,4,501.56,2,Regular
13866.0,2011-09-26 14:54:00,74,1,145.67,2,Regular
13867.0,2011-11-08 15:48:00,31,3,1015.2900000000002,2,Regular
13868.0,2011-12-02 16:32:00,7,2,3192.54,2,Regular
13869.0,2011-08-08 13:53:00,123,10,8111.5699999999815,2,Regular
13870.0,2011-12-07 13:23:00,2,15,5712.080000000002,2,Regular
13871.0,2011-11-17 10:49:00,22,17,7885.850000000001,2,Regular
13872.0,2010-06-30 15:35:00,527,3,919.5699999999998,0,Churn Risk
13873.0,2011-08-12 10:08:00,119,8,1038.9199999999998,2,Regular
13874.0,2010-12-16 18:20:00,358,7,2049.149999999999,0,Churn Risk
13875.0,2011-10-17 09:36:00,53,14,4814.370000000001,2,Regular
13876.0,2011-10-07 10:22:00,63,1,122.69999999999999,2,Regular
13877.0,2011-09-14 15:49:00,86,3,449.68,2,Regular
13878.0,2011-10-16 12:19:00,54,4,2473.060000000001,2,Regular
13879.0,2010-03-04 10:49:00,645,1,395.5,0,Churn Risk
13880.0,2011-11-18 13:44:00,21,17,4391.659999999997,2,Regular
13881.0,2011-12-06 12:50:00,3,43,45179.10000000005,2,Regular
13882.0,2011-12-07 11:16:00,2,5,1191.1299999999997,2,Regular
13883.0,2011-11-29 10:45:00,10,15,6560.019999999997,2,Regular
13884.0,2011-12-02 16:30:00,7,10,1888.4800000000005,2,Regular
13885.0,2011-06-03 15:07:00,189,2,506.8000000000001,2,Regular
13886.0,2011-09-29 13:17:00,71,1,243.56000000000003,2,Regular
13887.0,2011-05-19 17:22:00,204,1,349.54999999999995,2,Regular
13888.0,2011-08-12 10:13:00,119,7,2169.0500000000025,2,Regular
13889.0,2011-09-08 09:13:00,92,6,1991.230000000001,2,Regular
13890.0,2011-12-08 15:36:00,1,14,2927.3799999999997,2,Regular
13891.0,2010-11-26 15:57:00,378,3,863.56,0,Churn Risk
13892.0,2011-11-13 11:50:00,26,6,1267.6499999999999,2,Regular
13893.0,2011-02-15 11:30:00,297,1,821.1,0,Churn Risk
13894.0,2011-11-16 09:44:00,23,3,564.62,2,Regular
13895.0,2011-11-11 16:57:00,28,6,4008.5199999999995,2,Regular
13896.0,2010-03-24 08:55:00,625,1,388.55,0,Churn Risk
13897.0,2011-10-20 14:30:00,50,3,1160.72,2,Regular
13898.0,2011-01-18 10:28:00,325,2,686.3999999999999,0,Churn Risk
13899.0,2011-11-23 13:40:00,16,2,388.52000000000004,2,Regular
13900.0,2011-06-09 19:26:00,183,6,1610.5899999999997,2,Regular
13901.0,2011-09-28 14:48:00,72,15,5676.339999999999,2,Regular
13902.0,2010-03-17 13:09:00,632,5,34095.26000000001,0,Churn Risk
13903.0,2010-11-04 17:44:00,400,1,165.45000000000002,0,Churn Risk
13904.0,2011-11-02 13:41:00,37,2,332.63999999999993,2,Regular
13905.0,2009-12-07 11:41:00,732,1,312.65000000000003,0,Churn Risk
13906.0,2010-10-26 15:00:00,409,1,42.0,0,Churn Risk
13907.0,2010-01-17 12:22:00,691,1,136.8,0,Churn Risk
13908.0,2011-09-21 11:49:00,79,4,2369.5500000000006,2,Regular
13909.0,2010-10-12 17:22:00,423,2,286.59999999999997,0,Churn Risk
13911.0,2011-10-13 15:43:00,57,20,4234.990000000002,2,Regular
13912.0,2010-10-12 08:43:00,423,1,124.94999999999999,0,Churn Risk
13913.0,2010-07-21 10:11:00,506,1,42.22,0,Churn Risk
13914.0,2011-11-28 10:35:00,11,2,626.4499999999999,2,Regular
13915.0,2010-11-10 15:17:00,394,1,70.80000000000001,0,Churn Risk
13916.0,2010-09-02 10:04:00,463,4,1275.81,0,Churn Risk
13917.0,2011-10-21 09:56:00,49,2,272.03999999999996,2,Regular
13918.0,2011-10-21 12:25:00,49,2,1212.8400000000001,2,Regular
13919.0,2011-10-11 14:24:00,59,4,1360.6800000000003,2,Regular
13920.0,2010-10-04 12:37:00,431,4,1774.6800000000012,0,Churn Risk
13921.0,2010-11-02 16:32:00,402,4,730.7000000000004,0,Churn Risk
13922.0,2010-12-23 10:38:00,351,3,865.1999999999999,0,Churn Risk
13923.0,2011-10-17 12:33:00,53,1,351.13000000000005,2,Regular
13924.0,2011-12-08 09:39:00,1,6,1838.8500000000004,2,Regular
13925.0,2011-09-08 12:47:00,92,4,678.2499999999999,2,Regular
13926.0,2011-11-16 13:16:00,23,1,223.85000000000002,2,Regular
13927.0,2011-09-26 12:00:00,74,2,708.26,2,Regular
13928.0,2011-11-29 10:33:00,10,4,464.56999999999994,2,Regular
13929.0,2011-06-23 15:26:00,169,11,3494.099999999998,2,Regular
13930.0,2011-10-13 09:45:00,57,2,337.34,2,Regular
13931.0,2011-09-05 10:12:00,95,11,5257.379999999994,2,Regular
13932.0,2011-02-18 12:02:00,294,1,307.4,0,Churn Risk
13933.0,2011-08-22 14:03:00,109,2,608.79,2,Regular
13934.0,2011-03-21 08:39:00,263,1,922.0999999999997,0,Churn Risk
13935.0,2010-04-22 11:21:00,596,3,6116.920000000001,0,Churn Risk
13936.0,2011-06-13 08:47:00,179,3,939.6600000000001,2,Regular
13937.0,2011-06-23 16:35:00,169,2,880.1300000000003,2,Regular
13938.0,2011-11-04 14:37:00,35,1,71.66,2,Regular
13939.0,2011-11-16 13:33:00,23,7,1560.9600000000003,2,Regular
13940.0,2011-11-22 15:15:00,17,4,839.14,2,Regular
13941.0,2011-11-18 09:43:00,21,15,11122.300000000001,2,Regular
13942.0,2010-06-23 12:35:00,534,1,320.0,0,Churn Risk
13943.0,2010-05-11 11:30:00,577,1,246.54000000000002,0,Churn Risk
13944.0,2010-02-24 15:02:00,653,1,200.43000000000004,0,Churn Risk
13945.0,2010-11-10 10:00:00,394,2,854.1500000000003,0,Churn Risk
